104,40557568
104,39911424
105,40626688
105,39992832
105,40581120
105,39920128
105,40563200
105,39925248
105,40563200
105,39925248
106,40836608
106,40813568
106,40171008
106,40195072
107,47479808
107,58024960
107,47481344
107,58028032
107,58025984
108,47640576
108,57780224
